seqnames,start,end,width,strand,gc,mapp
chr5,171000001,172000000,1000000,*,43.09,0.9734808033
chr5,172000001,173000000,1000000,*,47.84,0.988427722027722
chr5,173000001,174000000,1000000,*,44.99,0.9851321455
chr5,174000001,175000000,1000000,*,43.81,0.9800818148
chr5,175000001,176000000,1000000,*,44.31,0.9399422684
chr5,178000001,179000000,1000000,*,48.03,0.9460033935
chr5,179000001,180000000,1000000,*,49.44,0.960986336786337
chr5,180000001,181000000,1000000,*,46.33,0.9610515463
chr6,1000001,2000000,1000000,*,44.09,0.98038250988251
chr6,2000001,3000000,1000000,*,42.11,0.9747176167
chr6,3000001,4000000,1000000,*,45.77,0.9780016205
chr6,4000001,5000000,1000000,*,42.24,0.9735481033
chr6,5000001,6000000,1000000,*,42.84,0.976917885417885
chr6,6000001,7000000,1000000,*,42.82,0.9600991057
chr6,7000001,8000000,1000000,*,43.68,0.9828413805
chr6,8000001,9000000,1000000,*,38.47,0.9770107851
chr6,9000001,10000000,1000000,*,37.36,0.9650645029
chr6,10000001,11000000,1000000,*,42.05,0.9811734384
chr6,11000001,12000000,1000000,*,41.27,0.9845145404
chr6,12000001,13000000,1000000,*,39.75,0.982902227102227
chr6,13000001,14000000,1000000,*,42.14,0.988023958523959
chr6,14000001,15000000,1000000,*,43.52,0.9841375088
chr6,15000001,16000000,1000000,*,43.18,0.9840519478
chr6,16000001,17000000,1000000,*,41.96,0.9761506889
chr6,17000001,18000000,1000000,*,41.62,0.9829423794
chr6,18000001,19000000,1000000,*,39.66,0.9775242036
chr6,19000001,20000000,1000000,*,38.62,0.957062837395293
chr6,20000001,21000000,1000000,*,40.16,0.9848048677
chr6,21000001,22000000,1000000,*,41.55,0.980777407554815
chr6,22000001,23000000,1000000,*,37.7,0.9756004321
chr6,23000001,24000000,1000000,*,37.05,0.961771455471455
chr6,24000001,25000000,1000000,*,40.75,0.9734267458
chr6,25000001,26000000,1000000,*,39.56,0.9873116151
chr6,27000001,28000000,1000000,*,41.07,0.976162207562208
chr6,28000001,29000000,1000000,*,41.18,0.971144118244118
chr6,29000001,30000000,1000000,*,41.6,0.9640126255
chr6,30000001,31000000,1000000,*,45.77,0.9687959915
chr6,31000001,32000000,1000000,*,48.33,0.9586715222
chr6,32000001,33000000,1000000,*,43.67,0.9498761322
chr6,33000001,34000000,1000000,*,49.69,0.9815821591
chr6,34000001,35000000,1000000,*,47.11,0.9819307913
chr6,35000001,36000000,1000000,*,46.12,0.9792682127
chr6,36000001,37000000,1000000,*,45.94,0.988927808927809
chr6,37000001,38000000,1000000,*,45.89,0.9880154059
chr6,38000001,39000000,1000000,*,40.22,0.9841508358
chr6,39000001,40000000,1000000,*,44.09,0.977917042330566
chr6,40000001,41000000,1000000,*,45.25,0.9911867471
chr6,41000001,42000000,1000000,*,47.08,0.983599481199481
chr6,42000001,43000000,1000000,*,45.43,0.9798957955
chr6,43000001,44000000,1000000,*,49.17,0.986930882230882
chr6,44000001,45000000,1000000,*,45.21,0.9602401319
chr6,45000001,46000000,1000000,*,39.5,0.9684469211
chr6,46000001,47000000,1000000,*,39.34,0.9746118859
chr6,47000001,48000000,1000000,*,38.89,0.976979271379271
chr6,48000001,49000000,1000000,*,35.66,0.966994781280508
chr6,49000001,50000000,1000000,*,36.25,0.964121938367763
chr6,50000001,51000000,1000000,*,36.61,0.9712865185
chr6,51000001,52000000,1000000,*,37.61,0.955473772595665
chr6,52000001,53000000,1000000,*,41.91,0.958518263
chr6,53000001,54000000,1000000,*,40.61,0.9787107952
chr6,54000001,55000000,1000000,*,36.13,0.9705781812
chr6,55000001,56000000,1000000,*,35.28,0.964654104
chr6,56000001,57000000,1000000,*,37.69,0.971524046
chr6,61000001,62000000,1000000,*,35.98,0.906324288716917
chr6,62000001,63000000,1000000,*,35.26,0.95912255654586
chr6,63000001,64000000,1000000,*,38.08,0.96040646580088
chr6,64000001,65000000,1000000,*,35.14,0.9607445322
chr6,65000001,66000000,1000000,*,34.31,0.9556939596
chr6,66000001,67000000,1000000,*,34.72,0.969700625
chr6,67000001,68000000,1000000,*,34.15,0.9702330525278
chr6,68000001,69000000,1000000,*,35.05,0.9727497847
chr6,69000001,70000000,1000000,*,36.18,0.9650450149
chr6,70000001,71000000,1000000,*,38.19,0.949451784787325
chr6,71000001,72000000,1000000,*,37.36,0.971071838043676
chr6,72000001,73000000,1000000,*,36.38,0.952509630974168
chr6,73000001,74000000,1000000,*,41.16,0.959473534641919
chr6,74000001,75000000,1000000,*,36.5,0.9317143358
chr6,75000001,76000000,1000000,*,38.03,0.9721644986
chr6,76000001,77000000,1000000,*,36.72,0.9477597884
chr6,77000001,78000000,1000000,*,36.28,0.9318475541
chr6,78000001,79000000,1000000,*,36.74,0.9525016128
chr6,79000001,80000000,1000000,*,37.7,0.9695190575
chr6,80000001,81000000,1000000,*,36.46,0.9404126385
chr6,81000001,82000000,1000000,*,36.19,0.9493557632
chr6,82000001,83000000,1000000,*,38.09,0.945109083454337
chr6,83000001,84000000,1000000,*,37.53,0.959701709
chr6,84000001,85000000,1000000,*,38.21,0.951189110889111
chr6,85000001,86000000,1000000,*,39.6,0.9391227483
chr6,86000001,87000000,1000000,*,38.34,0.9130970447
chr6,87000001,88000000,1000000,*,39.68,0.9747297913
chr6,88000001,89000000,1000000,*,38.6,0.9568628162
chr6,89000001,90000000,1000000,*,42.63,0.9823407072
chr6,90000001,91000000,1000000,*,39.19,0.979006362506363
chr6,91000001,92000000,1000000,*,36.12,0.9736075604
chr6,92000001,93000000,1000000,*,35.12,0.9805181021
chr6,93000001,94000000,1000000,*,34.67,0.9701397721
chr6,94000001,95000000,1000000,*,34.45,0.957778804997239
chr6,95000001,96000000,1000000,*,33.13,0.953884714894554
chr6,96000001,97000000,1000000,*,36.99,0.9790293796
chr6,97000001,98000000,1000000,*,35.87,0.9796940176
chr6,98000001,99000000,1000000,*,36.87,0.9620974671
chr6,99000001,100000000,1000000,*,39.34,0.9558581159
chr6,100000001,101000000,1000000,*,36.41,0.9658695543
chr6,101000001,102000000,1000000,*,35.12,0.971033951933952
chr6,102000001,103000000,1000000,*,34.2,0.9601929217
chr6,103000001,104000000,1000000,*,34.75,0.9647456447
chr6,104000001,105000000,1000000,*,37.51,0.9594386729
chr6,105000001,106000000,1000000,*,40.01,0.9690967936
chr6,106000001,107000000,1000000,*,40.97,0.984713886500184
chr6,107000001,108000000,1000000,*,42.19,0.9699304503
chr6,108000001,109000000,1000000,*,41.97,0.974751723951724
chr6,109000001,110000000,1000000,*,40.64,0.9535506717
chr6,110000001,111000000,1000000,*,40.88,0.9729307879
chr6,111000001,112000000,1000000,*,40.97,0.9771250912
chr6,112000001,113000000,1000000,*,37.6,0.961815591546775
chr6,113000001,114000000,1000000,*,37.71,0.977988427228779
chr6,114000001,115000000,1000000,*,36.68,0.9645535455
chr6,115000001,116000000,1000000,*,36.37,0.946383968183968
chr6,116000001,117000000,1000000,*,37.22,0.9679281503
chr6,117000001,118000000,1000000,*,38.48,0.9500427997
chr6,118000001,119000000,1000000,*,38.89,0.977269296685077
chr6,119000001,120000000,1000000,*,37.57,0.984543088865021
chr6,120000001,121000000,1000000,*,35.06,0.9470560027
chr6,121000001,122000000,1000000,*,36.99,0.9631030966
chr6,122000001,123000000,1000000,*,37.03,0.966150541950542
chr6,123000001,124000000,1000000,*,35.74,0.981216341
chr6,124000001,125000000,1000000,*,36.4,0.95801921848142
chr6,125000001,126000000,1000000,*,38.98,0.9724846439
chr6,126000001,127000000,1000000,*,36.44,0.962026397526398
chr6,127000001,128000000,1000000,*,36.66,0.9715210951
chr6,128000001,129000000,1000000,*,35.89,0.9754310274
chr6,129000001,130000000,1000000,*,36.94,0.9746690566
chr6,130000001,131000000,1000000,*,38.66,0.974876859484297
chr6,131000001,132000000,1000000,*,38.94,0.9544351625
chr6,132000001,133000000,1000000,*,37.82,0.987701327701328
chr6,133000001,134000000,1000000,*,37.67,0.966423754023754
chr6,134000001,135000000,1000000,*,40.86,0.9866431442
chr6,135000001,136000000,1000000,*,37.81,0.9802905442
chr6,136000001,137000000,1000000,*,39.8,0.974200358300358
chr6,137000001,138000000,1000000,*,40.1,0.9852535899
chr6,138000001,139000000,1000000,*,40.84,0.9833503635
chr6,139000001,140000000,1000000,*,39.66,0.9779053655
chr6,140000001,141000000,1000000,*,35.42,0.9783828351
chr6,141000001,142000000,1000000,*,35.41,0.9587227427
chr6,142000001,143000000,1000000,*,37.83,0.9749886463
chr6,143000001,144000000,1000000,*,39.61,0.9839531458
chr6,144000001,145000000,1000000,*,38.94,0.984024328424328
chr6,145000001,146000000,1000000,*,37.5,0.9641195454
chr6,146000001,147000000,1000000,*,37.13,0.9788853663
chr6,147000001,148000000,1000000,*,38,0.9818166229
chr6,148000001,149000000,1000000,*,41.49,0.9775728694
chr6,149000001,150000000,1000000,*,42.37,0.9828222296
chr6,150000001,151000000,1000000,*,43.66,0.9805977425
chr6,151000001,152000000,1000000,*,41.56,0.977750735552207
chr6,152000001,153000000,1000000,*,38.31,0.9774387439
chr6,153000001,154000000,1000000,*,36.76,0.9789297827
chr6,154000001,155000000,1000000,*,40.89,0.986795225595226
chr6,155000001,156000000,1000000,*,39.39,0.9898732836
chr6,156000001,157000000,1000000,*,40.54,0.9659203161
chr6,157000001,158000000,1000000,*,44.17,0.987455710842168
chr6,158000001,159000000,1000000,*,44.7,0.9751672629
chr6,159000001,160000000,1000000,*,43.18,0.9757872132
chr6,160000001,161000000,1000000,*,41.99,0.9310615906
chr6,161000001,162000000,1000000,*,41.92,0.9862648582
chr6,162000001,163000000,1000000,*,38.73,0.9784527298
chr6,163000001,164000000,1000000,*,41.76,0.99363898
chr6,164000001,165000000,1000000,*,38.38,0.961896999535476
chr6,165000001,166000000,1000000,*,40.66,0.979287084287084
chr6,166000001,167000000,1000000,*,44.98,0.976777253760058
chr6,167000001,168000000,1000000,*,43.3,0.948593357103323
chr6,168000001,169000000,1000000,*,47.48,0.968897166810465
chr6,169000001,170000000,1000000,*,44.68,0.974060813887276
chr7,1,1000000,1000000,*,54.19,0.940380836503765
chr7,1000001,2000000,1000000,*,56.32,0.970379492379492
chr7,2000001,3000000,1000000,*,52.9,0.973005831205831
chr7,3000001,4000000,1000000,*,42.33,0.981993203886408
chr7,4000001,5000000,1000000,*,48.37,0.962428483728484
chr7,5000001,6000000,1000000,*,49.86,0.9140094749
chr7,7000001,8000000,1000000,*,38.31,0.9675329339
chr7,8000001,9000000,1000000,*,37.51,0.973012344812345
chr7,9000001,10000000,1000000,*,34.87,0.966121704293736
chr7,10000001,11000000,1000000,*,36.56,0.965458403
chr7,11000001,12000000,1000000,*,35.58,0.989121077221077
chr7,12000001,13000000,1000000,*,36.87,0.972676594476594
chr7,13000001,14000000,1000000,*,35.75,0.9694123367
chr7,14000001,15000000,1000000,*,35.25,0.9669943879
chr7,15000001,16000000,1000000,*,35.55,0.9801774117
chr7,16000001,17000000,1000000,*,37.64,0.978669175469176
chr7,17000001,18000000,1000000,*,37.09,0.977003513403513
chr7,18000001,19000000,1000000,*,36.29,0.9820378639
chr7,19000001,20000000,1000000,*,36.21,0.952481120548115
chr7,20000001,21000000,1000000,*,37.64,0.974371952387809
chr7,21000001,22000000,1000000,*,39.08,0.982806022606023
chr7,22000001,23000000,1000000,*,40.84,0.9620148931
chr7,23000001,24000000,1000000,*,40.76,0.9562540946
chr7,24000001,25000000,1000000,*,40.06,0.9730757281
chr7,25000001,26000000,1000000,*,41.07,0.9690216648
chr7,26000001,27000000,1000000,*,40.94,0.974815245815246
chr7,27000001,28000000,1000000,*,42.03,0.9712502287
chr7,28000001,29000000,1000000,*,40.73,0.991247356189425
chr7,29000001,30000000,1000000,*,41.5,0.9563626525
chr7,30000001,31000000,1000000,*,44.22,0.966239125939126
chr7,31000001,32000000,1000000,*,40.58,0.971248551194205
chr7,33000001,34000000,1000000,*,39.45,0.9686262415
chr7,34000001,35000000,1000000,*,39.27,0.9377480783
chr7,36000001,37000000,1000000,*,42.44,0.977754347726086
chr7,37000001,38000000,1000000,*,39.98,0.970317478548422
chr7,38000001,39000000,1000000,*,38.9,0.977098943297887
chr7,39000001,40000000,1000000,*,40.57,0.950051049243341
chr7,40000001,41000000,1000000,*,38.95,0.974134425234425
chr7,42000001,43000000,1000000,*,39.91,0.9789562054
chr7,43000001,44000000,1000000,*,42.53,0.9559529067
chr7,44000001,45000000,1000000,*,48.74,0.9607726726
chr7,45000001,46000000,1000000,*,44.85,0.9162042274
chr7,46000001,47000000,1000000,*,38.8,0.981986495678121
chr7,47000001,48000000,1000000,*,45.08,0.98391116992234
chr7,48000001,49000000,1000000,*,39.01,0.965676054476055
chr7,49000001,50000000,1000000,*,37.19,0.9701257572
chr7,50000001,51000000,1000000,*,42.29,0.977218783525563
chr7,51000001,52000000,1000000,*,41.82,0.948191165191165
chr7,52000001,53000000,1000000,*,37.2,0.984822789168368
chr7,53000001,54000000,1000000,*,36.3,0.9760733708
chr7,54000001,55000000,1000000,*,38.14,0.9549625648
chr7,55000001,56000000,1000000,*,44.35,0.9347365712
chr7,64000001,65000000,1000000,*,41.03,0.9576599855
chr7,66000001,67000000,1000000,*,45.43,0.9504203518
chr7,67000001,68000000,1000000,*,43.99,0.904612863824143
chr7,68000001,69000000,1000000,*,43.27,0.9884000392
chr7,69000001,70000000,1000000,*,42.36,0.99068484038484
chr7,70000001,71000000,1000000,*,42.01,0.9848742146
chr7,71000001,72000000,1000000,*,44.16,0.989715302615303
chr7,78000001,79000000,1000000,*,37.5,0.975020914120914
chr7,79000001,80000000,1000000,*,35.41,0.974018497356635
chr7,80000001,81000000,1000000,*,36.53,0.9859640158
chr7,81000001,82000000,1000000,*,35.74,0.9792305027
chr7,82000001,83000000,1000000,*,35.5,0.9815402181
chr7,83000001,84000000,1000000,*,35.04,0.9637667457
chr7,84000001,85000000,1000000,*,34.52,0.9620599118
chr7,85000001,86000000,1000000,*,34.41,0.9791279169
chr7,86000001,87000000,1000000,*,35.82,0.960062751034938
chr7,87000001,88000000,1000000,*,37.69,0.954688983288983
chr7,88000001,89000000,1000000,*,36.4,0.969837809037809
chr7,89000001,90000000,1000000,*,35.68,0.9602174896
chr7,90000001,91000000,1000000,*,37.76,0.9430393074
chr7,91000001,92000000,1000000,*,38.86,0.935480914380914
chr7,92000001,93000000,1000000,*,38.36,0.9765660651
chr7,93000001,94000000,1000000,*,36.48,0.956221269442539
chr7,94000001,95000000,1000000,*,37.13,0.9813710035
chr7,95000001,96000000,1000000,*,37.9,0.970473468
chr7,96000001,97000000,1000000,*,38.66,0.970368777402386
chr7,97000001,98000000,1000000,*,40.13,0.9022264134
chr7,98000001,99000000,1000000,*,47.52,0.987136746983597
chr7,99000001,100000000,1000000,*,45.4,0.9659565115
chr7,100000001,101000000,1000000,*,51.23,0.930961257986005
chr7,101000001,102000000,1000000,*,50.23,0.941826471505849
chr7,103000001,104000000,1000000,*,38.55,0.9171310505
chr7,104000001,105000000,1000000,*,39.7,0.943146850453935
chr7,105000001,106000000,1000000,*,42.75,0.980441358641359
chr7,106000001,107000000,1000000,*,40.92,0.965833033533034
chr7,107000001,108000000,1000000,*,38.68,0.9753262523
chr7,108000001,109000000,1000000,*,38.91,0.975477530982021
chr7,109000001,110000000,1000000,*,35.3,0.9548500695
chr7,110000001,111000000,1000000,*,36.3,0.958749764949765
chr7,111000001,112000000,1000000,*,37.53,0.963057300980971
chr7,112000001,113000000,1000000,*,38.34,0.973835125
chr7,113000001,114000000,1000000,*,36.26,0.9461479721
chr7,114000001,115000000,1000000,*,35.72,0.980480816280816
chr7,115000001,116000000,1000000,*,35.26,0.9731153306
chr7,116000001,117000000,1000000,*,38.31,0.9706974993
chr7,117000001,118000000,1000000,*,38.07,0.9845093363
chr7,118000001,119000000,1000000,*,35.44,0.9823226246
chr7,119000001,120000000,1000000,*,34.44,0.9642982865
chr7,120000001,121000000,1000000,*,35.84,0.9817563522
chr7,121000001,122000000,1000000,*,36.86,0.9740054995
chr7,122000001,123000000,1000000,*,36.95,0.9663621443
chr7,123000001,124000000,1000000,*,37.07,0.965212076
chr7,124000001,125000000,1000000,*,36.37,0.9689780735
chr7,125000001,126000000,1000000,*,35.22,0.9744669576
chr7,126000001,127000000,1000000,*,35.93,0.9620625227
chr7,127000001,128000000,1000000,*,40.19,0.980670822270822
chr7,128000001,129000000,1000000,*,47.42,0.922837233374467
chr7,129000001,130000000,1000000,*,43.67,0.984549418422635
chr7,130000001,131000000,1000000,*,42.19,0.976109159403897
chr7,131000001,132000000,1000000,*,42.99,0.985910732
chr7,132000001,133000000,1000000,*,44.53,0.985578938978939
chr7,133000001,134000000,1000000,*,38.8,0.980736230424608
chr7,134000001,135000000,1000000,*,41.07,0.986425889351779
chr7,135000001,136000000,1000000,*,41.21,0.982830028520114
chr7,136000001,137000000,1000000,*,37.4,0.9623954998955
chr7,137000001,138000000,1000000,*,38.8,0.973541186141186
chr7,138000001,139000000,1000000,*,42.32,0.977651563951564
chr7,139000001,140000000,1000000,*,43.81,0.978341151550903
chr7,140000001,141000000,1000000,*,43.78,0.968671432
chr7,141000001,142000000,1000000,*,41.7,0.9582948675
chr7,142000001,143000000,1000000,*,41.89,0.98305225531432
chr7,145000001,146000000,1000000,*,36.13,0.9652959804
chr7,146000001,147000000,1000000,*,35.93,0.951773388573389
chr7,147000001,148000000,1000000,*,37.26,0.9758274163
chr7,148000001,149000000,1000000,*,42.24,0.978087986910736
chr7,149000001,150000000,1000000,*,47.06,0.936745340281361
chr7,151000001,152000000,1000000,*,49.77,0.991356308368925
chr7,152000001,153000000,1000000,*,42.91,0.9211842881
chr7,153000001,154000000,1000000,*,41.5,0.9167756572
chr7,154000001,155000000,1000000,*,43.86,0.927459497816155
chr7,155000001,156000000,1000000,*,48.09,0.983449419478446
chr7,156000001,157000000,1000000,*,43.83,0.979115542469504
chr7,157000001,158000000,1000000,*,50.07,0.965674917749836
chr7,158000001,159000000,1000000,*,48.26,0.964900038100038
chr8,1000001,2000000,1000000,*,48.4,0.938561300400488
chr8,2000001,3000000,1000000,*,42.14,0.959172283463667
chr8,3000001,4000000,1000000,*,39.09,0.9751954386
chr8,4000001,5000000,1000000,*,37.87,0.9859583916
chr8,5000001,6000000,1000000,*,37.77,0.9798989736
chr8,6000001,7000000,1000000,*,43.07,0.959288503988504
chr8,9000001,10000000,1000000,*,41.86,0.9715203123
chr8,10000001,11000000,1000000,*,45.31,0.9852021597
chr8,11000001,12000000,1000000,*,45.91,0.982699702199702
chr8,13000001,14000000,1000000,*,37.99,0.9831525226
chr8,14000001,15000000,1000000,*,35.03,0.9740571565
chr8,15000001,16000000,1000000,*,37.19,0.9784584712
chr8,16000001,17000000,1000000,*,36.33,0.968098432
chr8,17000001,18000000,1000000,*,39.31,0.9915804886
chr8,18000001,19000000,1000000,*,39.52,0.985266623
chr8,19000001,20000000,1000000,*,41.38,0.9853023194
chr8,20000001,21000000,1000000,*,43.46,0.9866200967
chr8,21000001,22000000,1000000,*,45.2,0.986055165255165
chr8,22000001,23000000,1000000,*,49.07,0.9920281483
chr8,23000001,24000000,1000000,*,44.35,0.9763260337
chr8,24000001,25000000,1000000,*,37.81,0.9746940244
chr8,25000001,26000000,1000000,*,41.16,0.9729615685
chr8,26000001,27000000,1000000,*,42.2,0.9844757385
chr8,27000001,28000000,1000000,*,44.35,0.9778115594
chr8,28000001,29000000,1000000,*,42.34,0.9834518459
chr8,29000001,30000000,1000000,*,42.45,0.982531827531828
chr8,30000001,31000000,1000000,*,42.07,0.984353635053635
chr8,31000001,32000000,1000000,*,37.83,0.9647755489
chr8,32000001,33000000,1000000,*,38.17,0.986786429386429
chr8,33000001,34000000,1000000,*,40.94,0.9715839134
chr8,34000001,35000000,1000000,*,37.58,0.9714693621
chr8,35000001,36000000,1000000,*,38.29,0.978226268
chr8,36000001,37000000,1000000,*,38.35,0.964234354368709
chr8,37000001,38000000,1000000,*,45.09,0.9871973665
chr8,38000001,39000000,1000000,*,44.49,0.986787353266755
chr8,39000001,40000000,1000000,*,36.75,0.9741515487
chr8,40000001,41000000,1000000,*,40.6,0.9690749435
chr8,41000001,42000000,1000000,*,45.29,0.98114899024899
chr8,42000001,43000000,1000000,*,43.93,0.979427661336159
chr8,43000001,44000000,1000000,*,39.23,0.907876414335744
chr8,46000001,47000000,1000000,*,44.25,0.9579296457
chr8,47000001,48000000,1000000,*,41.46,0.937482497207108
chr8,48000001,49000000,1000000,*,42.88,0.960619898419898
chr8,49000001,50000000,1000000,*,36.92,0.9741709468
chr8,50000001,51000000,1000000,*,35.68,0.9615148316
chr8,51000001,52000000,1000000,*,38.01,0.972901911003822
chr8,52000001,53000000,1000000,*,39.79,0.981950328
chr8,53000001,54000000,1000000,*,40.2,0.9566634624
chr8,54000001,55000000,1000000,*,40.37,0.9735737536
chr8,55000001,56000000,1000000,*,40.69,0.966736568336568
chr8,56000001,57000000,1000000,*,39.72,0.960807058
chr8,57000001,58000000,1000000,*,39.3,0.9696194738
chr8,58000001,59000000,1000000,*,38.79,0.9705038567
chr8,59000001,60000000,1000000,*,36.45,0.9624985619
chr8,60000001,61000000,1000000,*,40.39,0.977678351182441
chr8,61000001,62000000,1000000,*,39.27,0.9592624179
chr8,62000001,63000000,1000000,*,37.32,0.9721598857
chr8,63000001,64000000,1000000,*,37.92,0.968082769465539
chr8,64000001,65000000,1000000,*,37.14,0.964361840674538
chr8,65000001,66000000,1000000,*,39.36,0.9713425323
chr8,66000001,67000000,1000000,*,40.93,0.9743380609
chr8,67000001,68000000,1000000,*,39.38,0.9671980415
chr8,68000001,69000000,1000000,*,36.94,0.9658500427
chr8,69000001,70000000,1000000,*,39.58,0.9555882369
chr8,70000001,71000000,1000000,*,39.35,0.9603011533
chr8,71000001,72000000,1000000,*,38.19,0.9657778982
chr8,72000001,73000000,1000000,*,38.54,0.9632757957
chr8,73000001,74000000,1000000,*,40.48,0.9771931755
chr8,74000001,75000000,1000000,*,38.56,0.957836490110862
chr8,75000001,76000000,1000000,*,35.5,0.9640915968
chr8,76000001,77000000,1000000,*,35.47,0.9765743595
chr8,77000001,78000000,1000000,*,34.62,0.963641042241042
chr8,78000001,79000000,1000000,*,35.33,0.9769499484
chr8,79000001,80000000,1000000,*,38.1,0.9696236056
chr8,80000001,81000000,1000000,*,41.28,0.9720455844
chr8,81000001,82000000,1000000,*,38.17,0.9681409644
chr8,82000001,83000000,1000000,*,34.51,0.980773805091185
chr8,83000001,84000000,1000000,*,35.22,0.9639531627
chr8,84000001,85000000,1000000,*,35.48,0.9490487706
chr8,86000001,87000000,1000000,*,37.88,0.977616306716307
chr8,87000001,88000000,1000000,*,35.79,0.9460159764
chr8,88000001,89000000,1000000,*,35.42,0.9593313918
chr8,89000001,90000000,1000000,*,36.82,0.943306547006547
chr8,90000001,91000000,1000000,*,37.58,0.970902432814597
chr8,91000001,92000000,1000000,*,37.14,0.9429392598
chr8,92000001,93000000,1000000,*,36.87,0.9765759183
chr8,93000001,94000000,1000000,*,39.65,0.972298824798825
chr8,94000001,95000000,1000000,*,41.01,0.9792077971
chr8,95000001,96000000,1000000,*,40.23,0.9629317648
chr8,96000001,97000000,1000000,*,40.31,0.973732090464181
chr8,97000001,98000000,1000000,*,42.09,0.9589661798
chr8,98000001,99000000,1000000,*,40.52,0.9522632065
chr8,99000001,100000000,1000000,*,37.03,0.9470407007
chr8,100000001,101000000,1000000,*,41.69,0.9752612527
chr8,101000001,102000000,1000000,*,42.12,0.9729260845
chr8,102000001,103000000,1000000,*,42.73,0.9761167572
chr8,103000001,104000000,1000000,*,38.06,0.9704676691
chr8,104000001,105000000,1000000,*,38.1,0.9726416849
chr8,105000001,106000000,1000000,*,36.2,0.9784908605
chr8,106000001,107000000,1000000,*,37.23,0.9785935441
chr8,107000001,108000000,1000000,*,37.25,0.9708216129
chr8,108000001,109000000,1000000,*,37.24,0.9649274478
chr8,109000001,110000000,1000000,*,37.02,0.9724886945
chr8,110000001,111000000,1000000,*,34.45,0.9759196334
chr8,111000001,112000000,1000000,*,34.58,0.9828317452
chr8,112000001,113000000,1000000,*,34.24,0.9766865306
chr8,113000001,114000000,1000000,*,34.28,0.9718702376
chr8,114000001,115000000,1000000,*,34.54,0.9477808536
chr8,115000001,116000000,1000000,*,36.14,0.977607540367863
chr8,116000001,117000000,1000000,*,38.82,0.980709848191631
chr8,117000001,118000000,1000000,*,39.1,0.97858269006538
chr8,119000001,120000000,1000000,*,39.42,0.95394841052961
chr8,120000001,121000000,1000000,*,38.82,0.971878817
chr8,121000001,122000000,1000000,*,37.84,0.966898609398609
chr8,122000001,123000000,1000000,*,40.67,0.9754955972
chr8,123000001,124000000,1000000,*,42.47,0.9847034913
chr8,124000001,125000000,1000000,*,42.61,0.9851182411
chr8,125000001,126000000,1000000,*,41.82,0.9807832435
chr8,127000001,128000000,1000000,*,42.23,0.970163746563746
chr8,128000001,129000000,1000000,*,39.9,0.9497713549
chr8,129000001,130000000,1000000,*,39.35,0.9765991225
chr8,131000001,132000000,1000000,*,38.44,0.9462289972
chr8,132000001,133000000,1000000,*,42.01,0.983227351836759
chr8,133000001,134000000,1000000,*,45.57,0.98827890068351
chr8,134000001,135000000,1000000,*,42.3,0.9767536752
chr8,135000001,136000000,1000000,*,41.6,0.9661418931
chr8,136000001,137000000,1000000,*,37.62,0.9738759502
chr8,137000001,138000000,1000000,*,37.85,0.9719219607
chr8,138000001,139000000,1000000,*,43.61,0.965260976846172
chr8,139000001,140000000,1000000,*,46.05,0.989878128571142
chr8,140000001,141000000,1000000,*,44.37,0.979032347661738
chr8,141000001,142000000,1000000,*,53.73,0.965679634878505
chr8,142000001,143000000,1000000,*,54.7,0.98054549790477
chr8,143000001,144000000,1000000,*,56.61,0.97803347010835
chr8,144000001,145000000,1000000,*,53.78,0.908522388943525
chr9,1000001,2000000,1000000,*,39.71,0.9503706156
chr9,3000001,4000000,1000000,*,37.74,0.974954024
chr9,5000001,6000000,1000000,*,38.73,0.9604083035
chr9,6000001,7000000,1000000,*,41.17,0.9512490472
chr9,7000001,8000000,1000000,*,39.43,0.9804276033
chr9,9000001,10000000,1000000,*,35.09,0.974765001
chr9,10000001,11000000,1000000,*,35.15,0.9645221662
chr9,11000001,12000000,1000000,*,34.91,0.9697730571
chr9,12000001,13000000,1000000,*,35.5,0.974514055138266
chr9,13000001,14000000,1000000,*,37.58,0.9729977353
chr9,14000001,15000000,1000000,*,38.79,0.977285147285147
chr9,15000001,16000000,1000000,*,38.74,0.945804329
chr9,16000001,17000000,1000000,*,41.28,0.9842260266
chr9,17000001,18000000,1000000,*,38.06,0.9544391987
chr9,18000001,19000000,1000000,*,39.03,0.9663795838
chr9,19000001,20000000,1000000,*,40.64,0.9618248174
chr9,20000001,21000000,1000000,*,37.98,0.9654817195
chr9,21000001,22000000,1000000,*,38.23,0.9551839547
chr9,22000001,23000000,1000000,*,36.68,0.952912751
chr9,23000001,24000000,1000000,*,37.18,0.976450761950762
chr9,24000001,25000000,1000000,*,35.73,0.955000189695827
chr9,25000001,26000000,1000000,*,35.52,0.97000508144267
chr9,26000001,27000000,1000000,*,37.49,0.9714199128
chr9,27000001,28000000,1000000,*,39.54,0.9762485687
chr9,28000001,29000000,1000000,*,35.96,0.955891721
chr9,29000001,30000000,1000000,*,35.13,0.9772551269
chr9,30000001,31000000,1000000,*,34.55,0.9629813733
chr9,31000001,32000000,1000000,*,35.82,0.9552820418
chr9,32000001,33000000,1000000,*,39.81,0.9481642022
chr9,33000001,34000000,1000000,*,43.8,0.9348438838
chr9,34000001,35000000,1000000,*,45.97,0.958171842971843
chr9,35000001,36000000,1000000,*,44.77,0.976977901
chr9,36000001,37000000,1000000,*,44.78,0.9839930717
